,Unnamed: 0,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
1508,505,340000,good,Center,10,Northern Ave,3,Yerevan,128,http://www.myrealty.am/en/item/37784/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,9,2.8
1509,2203,100000,good,Arabkir,10,Hr.Kochar St,4,Yerevan,102,http://www.myrealty.am/en/item/13550/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,10,3.0
1510,1154,153000,newly repaired,Center,4,Saryan St,3,Yerevan,143,http://www.myrealty.am/en/item/32794/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
1511,6103,50000,good,Center,5,Mashtots Ave,2,Yerevan,47,http://www.myrealty.am/en/item/31960/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.6
1512,408,55000,zero condition,Davtashen,12,Davtashen 4 district,3,Yerevan,101,http://www.myrealty.am/en/item/36679/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,3,2.8
1513,2084,52000,zero condition,Arabkir,13,Komitas Ave,2,Yerevan,56,http://www.myrealty.am/en/item/15800/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,13,3.0
1514,1384,40800,newly repaired,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,73,http://www.myrealty.am/en/item/22197/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
1515,4626,52000,good,Erebuni,9,Nor Aresh 12 St,4,Yerevan,90,http://www.myrealty.am/en/item/35675/4-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,panel,5,2.8
1516,6054,170000,newly repaired,Center,7,Sayat Nova Ave,3,Yerevan,80,http://www.myrealty.am/en/item/29540/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
1517,2531,55000,good,Davtashen,9,Davtashen 2 district,4,Yerevan,92,http://www.myrealty.am/en/item/32531/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
1518,2480,92000,newly repaired,Center,7,Sayat Nova Ave,1,Yerevan,54,http://www.myrealty.am/en/item/17676/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,2.8
1519,4588,100000,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,82,http://www.myrealty.am/en/item/29849/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.0
1520,1684,47000,newly repaired,Arabkir,5,Hovsep Emin St,2,Yerevan,44,http://www.myrealty.am/en/item/30327/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
1521,1074,37000,good,Arabkir,5,Azatutyan Ave,1,Yerevan,38,http://www.myrealty.am/en/item/36752/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.2
1522,3831,80000,newly repaired,Center,9,E. Qochar St,3,Yerevan,80,http://www.myrealty.am/en/item/28982/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,3,2.8
1523,4068,60000,good,Center,12,NarDos St,3,Yerevan,98,http://www.myrealty.am/en/item/37847/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
1524,4044,89000,newly repaired,Arabkir,9,Nikol Duman St,3,Yerevan,96,http://www.myrealty.am/en/item/22280/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
1525,281,29000,good,Qanaqer-Zeytun,4,M. Avetisyan St,2,Yerevan,56,http://www.myrealty.am/en/item/35046/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,1,2.8
1526,5756,78000,newly repaired,Avan,10,Tsarav Aghbyur St,3,Yerevan,95,http://www.myrealty.am/en/item/27752/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,3,2.8
1527,2967,65000,newly repaired,Center,9,Israelyan St,2,Yerevan,64,http://www.myrealty.am/en/item/20354/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,2.8
1528,5408,45000,newly repaired,Avan,9,Avan-Arinj 2 micro,4,Yerevan,85,http://www.myrealty.am/en/item/22533/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
1529,5630,43000,newly repaired,Malatia-Sebastia,10,Raffi St,2,Yerevan,64,http://www.myrealty.am/en/item/23107/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
1530,1343,130000,newly repaired,Arabkir,9,A. Avetisyan St,4,Yerevan,138,http://www.myrealty.am/en/item/35255/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,6,3.0
1531,6782,35000,newly repaired,Arabkir,5,Hr.Kochar St,2,Yerevan,35,http://www.myrealty.am/en/item/21319/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
1532,2956,73000,newly repaired,Arabkir,10,Arabkir 51 St,2,Yerevan,77,http://www.myrealty.am/en/item/18324/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,5,2.8
1533,5070,88000,newly repaired,Arabkir,14,A. Avetisyan St,3,Yerevan,96,http://www.myrealty.am/en/item/31977/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
1534,6645,54000,zero condition,Center,9,E. Qochar St,3,Yerevan,76,http://www.myrealty.am/en/item/20442/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
1535,6347,55000,newly repaired,Erebuni,5,Avanesov St,3,Yerevan,84,http://www.myrealty.am/en/item/29039/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,1,3.0
1536,4572,79000,newly repaired,Center,5,Charents St,3,Yerevan,106,http://www.myrealty.am/en/item/30794/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,2.8
1537,4828,109000,newly repaired,Center,14,Argishti St,3,Yerevan,105,http://www.myrealty.am/en/item/37283/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,2.8
1538,915,88000,newly repaired,Arabkir,4,Kievyan St,3,Yerevan,90,http://www.myrealty.am/en/item/32817/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
1539,2283,52000,good,Arabkir,5,A. Khachatrian St,3,Yerevan,60,http://www.myrealty.am/en/item/27993/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
1540,3459,70000,good,Arabkir,10,Hr.Kochar St,3,Yerevan,87,http://www.myrealty.am/en/item/27683/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,8,2.8
1541,5765,58000,newly repaired,Achapnyak,5,Bashinjaxyan St,4,Yerevan,100,http://www.myrealty.am/en/item/32287/4-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,2,2.8
1542,4249,90000,newly repaired,Center,6,Heratsi St,3,Yerevan,114,http://www.myrealty.am/en/item/24101/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.0
1543,3635,68000,zero condition,Center,15,Verin Antarayin,2,Yerevan,68,http://www.myrealty.am/en/item/36781/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,8,3.0
1544,1393,135000,newly repaired,Center,16,Saryan St,4,Yerevan,120,http://www.myrealty.am/en/item/31600/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,3.2
1545,2520,270000,newly repaired,Center,16,Buzand St,4,Yerevan,135,http://www.myrealty.am/en/item/19122/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,7,3.2
1546,6703,205000,newly repaired,Center,9,Buzand St,3,Yerevan,105,http://www.myrealty.am/en/item/38102/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.0
1547,4744,58000,newly repaired,Davtashen,16,Davtashen 4 district,2,Yerevan,83,http://www.myrealty.am/en/item/34786/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,10,2.8
1548,323,60000,good,Arabkir,5,Mamikoniants St,2,Yerevan,83,http://www.myrealty.am/en/item/31779/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.0
1549,5316,41000,good,Shengavit,13,Chexov St,3,Yerevan,97,http://www.myrealty.am/en/item/22745/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,other,8,2.8
1550,5532,110000,newly repaired,Center,8,Verin Antarayin,3,Yerevan,85,http://www.myrealty.am/en/item/35837/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3.0
1551,4910,115000,newly repaired,Center,14,Buzand St,2,Yerevan,59,http://www.myrealty.am/en/item/27434/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3.0
1552,4468,53000,newly repaired,Qanaqer-Zeytun,9,Rubinyants St,2,Yerevan,50,http://www.myrealty.am/en/item/36843/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,9,3.0
1553,423,87000,good,Center,5,G.Lusavorich St,3,Yerevan,78,http://www.myrealty.am/en/item/24314/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.6
1554,3767,80000,newly repaired,Center,4,Hanrapetutyan St,1,Yerevan,48,http://www.myrealty.am/en/item/36397/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
1555,6696,38000,good,Erebuni,5,Vardashen district,3,Yerevan,62,http://www.myrealty.am/en/item/27905/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,5,2.8
1556,2779,230000,newly repaired,Center,4,Mashtots Ave,3,Yerevan,100,http://www.myrealty.am/en/item/34653/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.0
1557,6266,170000,newly repaired,Center,7,A.Manukyan St,3,Yerevan,110,http://www.myrealty.am/en/item/15107/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3.0
1558,1434,135000,newly repaired,Center,10,Vardanants St,3,Yerevan,113,http://www.myrealty.am/en/item/12242/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,9,2.8
1559,3180,75000,good,Arabkir,9,Hambardzumyan St,3,Yerevan,78,http://www.myrealty.am/en/item/14057/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
1560,3822,65000,newly repaired,Qanaqer-Zeytun,14,Rubinyants St,3,Yerevan,94,http://www.myrealty.am/en/item/37872/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,2.8
1561,4986,70000,newly repaired,Shengavit,5,Tadevosyan St,3,Yerevan,67,http://www.myrealty.am/en/item/34054/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
1562,2019,37000,newly repaired,Achapnyak,16,16 District,3,Yerevan,81,http://www.myrealty.am/en/item/37881/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,16,2.8
1563,6625,44800,zero condition,Arabkir,9,Sundukyan St,2,Yerevan,66,http://www.myrealty.am/en/item/25019/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
1564,5749,68000,good,Arabkir,5,Aghbyur Serob St,3,Yerevan,79,http://www.myrealty.am/en/item/31450/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
1565,4815,110000,newly repaired,Arabkir,9,Hambardzumyan St,3,Yerevan,91,http://www.myrealty.am/en/item/5135/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,7,2.8
1566,407,55000,newly repaired,Malatia-Sebastia,9,Raffi St,2,Yerevan,65,http://www.myrealty.am/en/item/36554/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,5,2.8
1567,3955,61500,newly repaired,Shengavit,9,N. Shengavit 2 St,4,Yerevan,90,http://www.myrealty.am/en/item/37747/4-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,5,2.8
1568,6551,90000,newly repaired,Center,11,M.Khorenatsi St,2,Yerevan,74,http://www.myrealty.am/en/item/6879/apartment-for-sale-in-Yerevan,2,panel,10,2.8
1569,1247,39000,newly repaired,Nor Norq,9,Norq 4 p,3,Yerevan,77,http://www.myrealty.am/en/item/27895/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,1,2.8
1570,6315,78000,newly repaired,Arabkir,5,Komitas Ave,3,Yerevan,78,http://www.myrealty.am/en/item/14143/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
1571,2077,103000,newly repaired,Arabkir,12,A. Avetisyan St,3,Yerevan,82,http://www.myrealty.am/en/item/16100/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,8,3.0
1572,439,81000,zero condition,Davtashen,14,Mikoyan St,3,Yerevan,115,http://www.myrealty.am/en/item/13887/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,other,7,3.0
1573,4218,59000,zero condition,Arabkir,11,Komitas Ave,2,Yerevan,68,http://www.myrealty.am/en/item/21841/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,4,3.0
1574,6725,200000,newly repaired,Arabkir,14,N. Zaryan St,4,Yerevan,130,http://www.myrealty.am/en/item/33293/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,3,monolit,11,3.0
1575,5442,61000,newly repaired,Center,5,Hanrapetutyan St,2,Yerevan,61,http://www.myrealty.am/en/item/28433/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
1576,1763,48000,newly repaired,Arabkir,5,Hakobyan St,2,Yerevan,57,http://www.myrealty.am/en/item/25240/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
1577,3583,70000,newly repaired,Arabkir,4,Ghapantsian St,3,Yerevan,90,http://www.myrealty.am/en/item/37718/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
1578,3591,73000,newly repaired,Center,4,Heratsi St,2,Yerevan,70,http://www.myrealty.am/en/item/37201/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.0
1579,5322,41000,good,Arabkir,5,Mamikoniants St,1,Yerevan,38,http://www.myrealty.am/en/item/6300/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
1580,4182,60000,newly repaired,Center,14,Argishti St,2,Yerevan,54,http://www.myrealty.am/en/item/29357/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3.0
1581,4324,57000,good,Avan,9,Hovhannisyan distrct,4,Yerevan,94,http://www.myrealty.am/en/item/37549/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
1582,574,48000,newly repaired,Arabkir,8,Komitas Ave,2,Yerevan,44,http://www.myrealty.am/en/item/17041/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,7,3.0
1583,6765,35000,newly repaired,Arabkir,7,N. Zaryan St,2,Yerevan,47,http://www.myrealty.am/en/item/23881/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1584,2145,115000,newly repaired,Center,3,Sayat Nova Ave,3,Yerevan,97,http://www.myrealty.am/en/item/21957/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
1585,5794,117000,newly repaired,Center,16,Aram St,2,Yerevan,60,http://www.myrealty.am/en/item/13944/apartment-for-sale-in-Yerevan,1,monolit,10,2.8
1586,4064,60000,newly repaired,Center,4,Mashtots Ave,2,Yerevan,48,http://www.myrealty.am/en/item/17260/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
1587,3183,75000,newly repaired,Center,8,Charents St,2,Yerevan,65,http://www.myrealty.am/en/item/13879/Apartment-for-sale-in-Yerevan,1,monolit,6,2.8
1588,4150,85000,newly repaired,Arabkir,4,Hambardzumyan St,3,Yerevan,70,http://www.myrealty.am/en/item/27314/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,2,3.2
1589,4826,110000,newly repaired,Center,14,Argishti St,4,Yerevan,112,http://www.myrealty.am/en/item/36301/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,8,3.0
1590,5380,120000,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,82,http://www.myrealty.am/en/item/18631/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.0
1591,707,97000,good,Center,10,NarDos St,3,Yerevan,93,http://www.myrealty.am/en/item/24054/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
1592,5241,45000,newly repaired,Malatia-Sebastia,9,A. Babajanyan St,3,Yerevan,75,http://www.myrealty.am/en/item/31128/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,8,2.8
1593,5998,160000,newly repaired,Center,5,Abovyan St,4,Yerevan,104,http://www.myrealty.am/en/item/19791/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,1,2.6
1594,5860,67000,newly repaired,Arabkir,9,Hambardzumyan St,3,Yerevan,74,http://www.myrealty.am/en/item/35143/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
1595,4325,57000,newly repaired,Achapnyak,5,Margaryan St,3,Yerevan,82,http://www.myrealty.am/en/item/38101/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,2.8
1596,311,60000,newly repaired,Arabkir,9,A. Khachatrian St,4,Yerevan,100,http://www.myrealty.am/en/item/25395/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,3.0
1597,5573,42800,good,Malatia-Sebastia,9,A. Babajanyan St,3,Yerevan,73,http://www.myrealty.am/en/item/23459/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
1598,594,150000,newly repaired,Center,4,Tumanyan St,3,Yerevan,90,http://www.myrealty.am/en/item/36051/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
1599,3578,69000,newly repaired,Center,4,Khorenatsi 2 alley,3,Yerevan,78,http://www.myrealty.am/en/item/36188/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
1600,6283,168000,zero condition,Center,17,Mashtots Ave,4,Yerevan,147,http://www.myrealty.am/en/item/20222/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,3.0
1601,5103,57000,newly repaired,Davtashen,9,Davtashen 4 district,3,Yerevan,96,http://www.myrealty.am/en/item/34580/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
1602,1246,39000,newly repaired,Nor Norq,12,Gayi Ave,2,Yerevan,63,http://www.myrealty.am/en/item/22684/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,12,2.8
1603,4051,89000,newly repaired,Davtashen,19,Sasna tsrer St,3,Yerevan,68,http://www.myrealty.am/en/item/30257/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,15,3.0
1604,2767,73000,good,Arabkir,5,Kievyan St,3,Yerevan,86,http://www.myrealty.am/en/item/9536/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.0
1605,3964,62000,zero condition,Center,22,Tsitsernakaberd Highway,2,Yerevan,76,http://www.myrealty.am/en/item/27359/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,8,3.0
1606,6224,33000,newly repaired,Arabkir,4,Komitas Ave,2,Yerevan,37,http://www.myrealty.am/en/item/33325/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.0
1607,3046,65000,newly repaired,Arabkir,12,Azatutyan Ave,3,Yerevan,69,http://www.myrealty.am/en/item/16755/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,9,2.8
1608,2206,100000,good,Center,5,Tpagrichner St,3,Yerevan,80,http://www.myrealty.am/en/item/6388/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
1609,5694,56000,newly repaired,Malatia-Sebastia,14,Z.Andranik St,3,Yerevan,83,http://www.myrealty.am/en/item/22575/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,6,2.8
1610,1333,45000,newly repaired,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,65,http://www.myrealty.am/en/item/28300/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
1611,1286,88000,good,Center,5,Zakyan St,3,Yerevan,107,http://www.myrealty.am/en/item/28012/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.6
1612,4605,100000,good,Center,4,Saryan St,3,Yerevan,95,http://www.myrealty.am/en/item/23997/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
1613,5368,120000,newly repaired,Arabkir,5,Kievyan St,3,Yerevan,93,http://www.myrealty.am/en/item/23343/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.0
1614,2337,105000,newly repaired,Center,5,Charents St,2,Yerevan,67,http://www.myrealty.am/en/item/14178/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
1615,4156,85000,newly repaired,Center,5,A.Manukyan St,3,Yerevan,68,http://www.myrealty.am/en/item/24553/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
1616,2209,102000,newly repaired,Arabkir,4,Kievyan St,3,Yerevan,102,http://www.myrealty.am/en/item/37266/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
1617,2333,105000,good,Center,6,Nalbandyan St,1,Yerevan,57,http://www.myrealty.am/en/item/18537/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
1618,1051,53000,good,Center,9,Koghbatsi St,1,Yerevan,55,http://www.myrealty.am/en/item/38106/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
1619,2384,94000,newly repaired,Arabkir,7,Komitas Ave,3,Yerevan,90,http://www.myrealty.am/en/item/16246/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
1620,2415,56000,newly repaired,Arabkir,5,V.Vagharshyan St,2,Yerevan,63,http://www.myrealty.am/en/item/31429/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1621,5836,57000,newly repaired,Malatia-Sebastia,5,Araratyan 1 blok,5,Yerevan,108,http://www.myrealty.am/en/item/28643/5-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,2,stone,2,2.8
1622,5122,46000,good,Avan,14,Narekatsi district,3,Yerevan,87,http://www.myrealty.am/en/item/34572/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,3,2.8
1623,4957,73000,newly repaired,Arabkir,13,Komitas Ave,3,Yerevan,68,http://www.myrealty.am/en/item/28677/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,12,2.8
1624,3772,250000,newly repaired,Center,7,Verin Antarayin,4,Yerevan,148,http://www.myrealty.am/en/item/37235/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,4,monolit,5,3.0
1625,582,31000,good,Nor Norq,9,Norq 9 p,4,Yerevan,90,http://www.myrealty.am/en/item/35809/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,7,2.8
1626,2775,65000,good,Arabkir,16,A. Avetisyan St,3,Yerevan,95,http://www.myrealty.am/en/item/35761/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
1627,3462,140000,newly repaired,Nor Norq,6,Lvovyan St,4,Yerevan,134,http://www.myrealty.am/en/item/26813/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,2,monolit,3,3.0
1628,5390,120000,good,Arabkir,5,V.Vagharshyan St,4,Yerevan,112,http://www.myrealty.am/en/item/16701/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,2.8
1629,6756,35000,good,Arabkir,16,Arabkir 51 St,2,Yerevan,48,http://www.myrealty.am/en/item/27662/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,7,2.8
1630,4315,57000,zero condition,Arabkir,5,Aghbyur Serob St,3,Yerevan,82,http://www.myrealty.am/en/item/14187/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
1631,2260,43800,zero condition,Arabkir,9,Komitas Ave,2,Yerevan,60,http://www.myrealty.am/en/item/30092/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
1632,4893,49000,newly repaired,Nor Norq,9,Moldovakan St,2,Yerevan,66,http://www.myrealty.am/en/item/33875/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,7,2.8
1633,732,37000,newly repaired,Nor Norq,9,Bakunts St,1,Yerevan,60,http://www.myrealty.am/en/item/18293/1-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,7,2.8
1634,1741,120000,newly repaired,Arabkir,16,N. Zaryan St,3,Yerevan,110,http://www.myrealty.am/en/item/33080/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,15,3.0
1635,4347,55000,good,Malatia-Sebastia,14,Raffi St,3,Yerevan,93,http://www.myrealty.am/en/item/22531/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
1636,2383,56000,newly repaired,Qanaqer-Zeytun,4,Sevak St,4,Yerevan,121,http://www.myrealty.am/en/item/27649/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,2,2.8
1637,1102,140000,newly repaired,Center,17,Sayat Nova Ave,2,Yerevan,80,http://www.myrealty.am/en/item/33192/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,13,3.0
1638,1627,44000,newly repaired,Achapnyak,11,Mazmanyan St,2,Yerevan,67,http://www.myrealty.am/en/item/11650/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,11,2.8
1639,560,38000,good,Nor Norq,5,Moldovakan St,3,Yerevan,64,http://www.myrealty.am/en/item/37878/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
1640,3755,80000,good,Arabkir,9,Mamikoniants St,3,Yerevan,95,http://www.myrealty.am/en/item/1209/apartment-for-sale-in-Yerevan,3,panel,6,3.0
1641,461,132000,good,Center,9,Sayat Nova Ave,2,Yerevan,77,http://www.myrealty.am/en/item/32318/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,2.8
1642,5169,45000,newly repaired,Shengavit,5,Manandyan St,2,Yerevan,60,http://www.myrealty.am/en/item/37445/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,5,2.8
1643,5427,140000,newly repaired,Arabkir,18,Keri St,4,Yerevan,117,http://www.myrealty.am/en/item/35970/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,4,3.0
1644,2609,55000,newly repaired,Arabkir,5,Hakobyan St,2,Yerevan,35,http://www.myrealty.am/en/item/10424/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1645,5863,67000,good,Arabkir,16,Mamikoniants St,3,Yerevan,100,http://www.myrealty.am/en/item/35134/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
